Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
63602-PUN,Female,19,No,Punjab,4,2,Deal 1,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,59.5,4144.7998046875,23.719999313354492,0,0,4121.080078125,Stayed,Others,Others
63605-HAR,Male,46,Yes,Haryana,14,30,None,Yes,No,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,56.650001525878906,654.8499755859375,0,0,95.63999938964844,750.489990234375,Churned,Price,Extra data charges
63608-UTT,Female,47,No,Uttar Pradesh,6,11,Deal 3,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.799999237060547,475.20001220703125,0,0,348.25,823.4500122070312,Stayed,Others,Others
63610-TAM,Female,40,Yes,Tamil Nadu,4,23,None,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Yes,Two Year,No,Credit Card,64.25,1024,0,0,372.9599914550781,1396.9599609375,Stayed,Others,Others
63614-WES,Female,58,No,West Bengal,3,23,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.8499984741211,5102.35009765625,25.239999771118164,0,2042.6400146484375,7119.75,Stayed,Others,Others
63633-KAR,Male,65,Yes,Karnataka,11,24,Deal 2,No,No,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,48.79999923706055,2555.050048828125,0,0,0,2555.050048828125,Stayed,Others,Others
63662-TAM,Male,25,Yes,Tamil Nadu,6,30,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Credit Card,104.5,6590.7998046875,0,0,1351.3499755859375,7942.14990234375,Stayed,Others,Others
63682-JHA,Male,45,Yes,Jharkhand,11,21,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.549999237060547,1240.1500244140625,0,0,2493.43994140625,3733.590087890625,Stayed,Others,Others
63688-HAR,Female,44,Yes,Haryana,13,11,Deal 2,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,56.150001525878906,3487.949951171875,0,0,493.5199890136719,3981.469970703125,Stayed,Others,Others
63724-WES,Male,37,Yes,West Bengal,9,24,None,No,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,40.099998474121094,857.75,0,0,0,857.75,Stayed,Others,Others
63739-BIH,Female,22,Yes,Bihar,2,12,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,80,412.5,40,10,219.9499969482422,602.4500122070312,Churned,Competitor,Competitor made better offer
63739-KAR,Male,60,Yes,Karnataka,10,8,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.950000762939453,19.950000762939453,0,0,17.610000610351562,37.560001373291016,Churned,Attitude,Attitude of support person
63751-BIH,Female,63,No,Bihar,9,11,Deal 1,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,23.75,1679.25,0,0,1522.0799560546875,3201.330078125,Stayed,Others,Others
63752-KAR,Female,47,Yes,Karnataka,3,35,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.05000305175781,2954.5,0,70,1501.43994140625,4525.93994140625,Churned,Competitor,Competitor offered more data
63809-BIH,Male,70,No,Bihar,9,16,Deal 2,No,No,Yes,Cable,No,No,No,No,No,Yes,No,No,One Year,No,Bank Withdrawal,34.20000076293945,1596.5999755859375,0,0,0,1596.5999755859375,Stayed,Others,Others
63813-ODI,Male,59,No,Odisha,2,19,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,78,851.7999877929688,0,0,518.3200073242188,1370.1199951171875,Stayed,Others,Others
63820-KAR,Male,21,Yes,Karnataka,11,5,Deal 1,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25,1738.9000244140625,0,0,1370.8800048828125,3109.780029296875,Stayed,Others,Others
63820-UTT,Female,36,Yes,Uttar Pradesh,12,31,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,112.94999694824219,6465,0,0,2785.02001953125,9250.01953125,Churned,Competitor,Competitor offered higher download speeds
63830-TEL,Male,34,No,Telangana,4,24,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,98,5270.60009765625,0,0,2100,7370.60009765625,Stayed,Others,Others
63831-JAM,Female,83,No,Jammu & Kashmir,2,21,Deal 1,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,94.6500015258789,6079,0,0,482.3999938964844,6561.39990234375,Stayed,Others,Others
63833-TAM,Female,58,No,Tamil Nadu,2,9,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.5,79.5,0,0,48.970001220703125,128.47000122070312,Churned,Attitude,Attitude of service provider
63868-PUN,Female,20,No,Punjab,15,12,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.19999694824219,4186.2998046875,0,0,287.2799987792969,4473.580078125,Churned,Competitor,Competitor had better devices
63880-AND,Male,45,Yes,Andhra Pradesh,15,12,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,104.0999984741211,541.9000244140625,0,0,194.4499969482422,736.3499755859375,Churned,Other,Moved
63881-TAM,Female,37,Yes,Tamil Nadu,15,4,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.5999984741211,8012.75,0,0,1741.6800537109375,9754.4296875,Stayed,Others,Others
63902-KER,Female,71,Yes,Kerala,0,31,Deal 5,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.200000762939453,102.5,0,0,0,102.5,Churned,Dissatisfaction,Poor expertise of online support
63904-ODI,Female,39,No,Odisha,8,33,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,68.75,1689.449951171875,0,0,721.969970703125,2411.419921875,Stayed,Others,Others
63913-GUJ,Female,22,No,Gujarat,0,3,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.6500015258789,7082.85009765625,0,0,1799.8499755859375,8882.7001953125,Stayed,Others,Others
63913-JHA,Female,37,No,Jharkhand,6,31,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.25,5576.2998046875,0,0,200.33999633789062,5776.64013671875,Stayed,Others,Others
63934-AND,Female,24,No,Andhra Pradesh,0,1,None,No,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Mailed Check,63.400001525878906,348.79998779296875,0,10,0,358.79998779296875,Stayed,Others,Others
63952-KER,Female,45,Yes,Kerala,5,16,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.8499984741211,152.4499969482422,0,0,32.279998779296875,184.72999572753906,Churned,Dissatisfaction,Service dissatisfaction
63957-BIH,Female,26,No,Bihar,13,22,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.25,1611.1500244140625,0,0,185.22000122070312,1796.3699951171875,Stayed,Others,Others
63983-KAR,Male,73,No,Karnataka,8,12,Deal 1,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,104.05000305175781,7413.5498046875,0,0,3398.06005859375,10811.6103515625,Stayed,Others,Others
63987-UTT,Female,44,No,Uttar Pradesh,3,30,Deal 1,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,56.400001525878906,3948.449951171875,0,0,0,3948.449951171875,Stayed,Others,Others
64001-KAR,Male,44,No,Karnataka,10,2,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,115.8499984741211,6567.89990234375,0,0,2288.159912109375,8856.0595703125,Stayed,Others,Others
64023-JHA,Female,39,No,Jharkhand,9,27,Deal 3,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.149999618530273,536.3499755859375,0,0,441,977.3499755859375,Stayed,Others,Others
64028-RAJ,Female,30,Yes,Rajasthan,5,22,Deal 1,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,75.0999984741211,5336.35009765625,0,0,1082.1600341796875,6418.509765625,Stayed,Others,Others
64050-UTT,Female,19,No,Uttar Pradesh,4,4,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.1500015258789,1956.4000244140625,0,0,128.52000427246094,2084.919921875,Stayed,Others,Others
64053-JAM,Male,52,No,Jammu & Kashmir,4,7,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,79.25,5731.85009765625,0,0,1957.9000244140625,7689.75,Stayed,Others,Others
64056-KAR,Male,79,No,Karnataka,7,6,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,90.44999694824219,2117.25,0,30,1076.8599853515625,3224.110107421875,Stayed,Others,Others
64096-UTT,Female,78,Yes,Uttar Pradesh,7,19,None,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,101.30000305175781,2974.5,0,0,1122.5999755859375,4097.10009765625,Stayed,Others,Others
64120-MAH,Male,52,Yes,Maharashtra,6,12,None,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,55,55,0,0,32.7400016784668,87.73999786376953,Churned,Price,Long distance charges
64127-KAR,Female,29,Yes,Karnataka,1,12,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.549999237060547,839.4000244140625,12.15999984741211,0,2033.219970703125,2860.4599609375,Stayed,Others,Others
64131-MAH,Female,24,Yes,Maharashtra,15,6,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.55000305175781,5720.35009765625,0,0,2005.3199462890625,7725.669921875,Stayed,Others,Others
64136-TAM,Female,45,No,Tamil Nadu,15,9,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,98.25,4858.7001953125,3.549999952316284,0,1914.5,6769.64990234375,Stayed,Others,Others
64151-GUJ,Female,27,Yes,Gujarat,15,21,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.25,401.95001220703125,0,0,637.9199829101562,1039.8699951171875,Stayed,Others,Others
64204-PUN,Male,28,Yes,Punjab,14,2,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.30000305175781,416.29998779296875,0,0,125.55000305175781,541.8499755859375,Churned,Attitude,Attitude of service provider
64209-KAR,Female,43,Yes,Karnataka,10,24,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.25,1784.5,49.7599983215332,0,3427.199951171875,5161.93994140625,Stayed,Others,Others
64223-UTT,Male,40,Yes,Uttar Pradesh,1,27,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9000015258789,741.7000122070312,0,0,172.6199951171875,914.3200073242188,Churned,Price,Extra data charges
64233-GUJ,Female,63,No,Gujarat,4,10,Deal 5,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,48.20000076293945,340.3500061035156,0,0,73.70999908447266,414.05999755859375,Stayed,Others,Others
64242-GUJ,Male,39,No,Gujarat,5,31,None,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,79.44999694824219,2587.699951171875,0,0,208.00999450683594,2795.7099609375,Churned,Dissatisfaction,Product dissatisfaction
64246-GUJ,Female,72,Yes,Gujarat,7,35,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.75,6383.35009765625,0,0,440.82000732421875,6824.169921875,Churned,Competitor,Competitor had better devices
64255-TAM,Female,20,Yes,Tamil Nadu,2,5,None,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,53.5,53.5,0,0,14.579999923706055,68.08000183105469,Churned,Dissatisfaction,Product dissatisfaction
64258-GUJ,Female,41,No,Gujarat,7,29,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.3499984741211,1938.050048828125,0,0,619.4400024414062,2557.489990234375,Stayed,Others,Others
64276-MAH,Male,51,Yes,Maharashtra,0,25,Deal 1,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.700000762939453,1253.800048828125,0,0,3005.639892578125,4259.43994140625,Stayed,Others,Others
64294-AND,Male,62,No,Andhra Pradesh,9,25,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.549999237060547,1357.0999755859375,17.139999389648438,0,1361.5799560546875,2701.5400390625,Stayed,Others,Others
64294-KAR,Female,20,No,Karnataka,14,7,Deal 1,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.049999237060547,1629.199951171875,0,0,1712.9200439453125,3342.1201171875,Stayed,Others,Others
64297-MAD,Male,23,Yes,Madhya Pradesh,7,7,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.75,90.75,0,0,23.059999465942383,113.80999755859375,Churned,Attitude,Attitude of support person
64312-ASS,Female,27,No,Assam,4,35,Deal 2,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.75,1124.199951171875,0,0,916.219970703125,2040.4200439453125,Stayed,Others,Others
64319-KAR,Female,30,Yes,Karnataka,8,20,None,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.80000305175781,3475.550048828125,0,0,1136.6400146484375,4612.18994140625,Churned,Competitor,Competitor made better offer
64339-GUJ,Female,67,No,Gujarat,5,20,None,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,91.5,3236.35009765625,40.790000915527344,90,834.75,4120.31005859375,Stayed,Others,Others
64348-TEL,Female,66,Yes,Telangana,2,35,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.4000015258789,3496.300048828125,0,0,1389.1500244140625,4885.4501953125,Churned,Competitor,Competitor offered more data
64388-JHA,Male,36,No,Jharkhand,13,24,None,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,48.79999923706055,1054.5999755859375,0,20,86.9000015258789,1161.5,Churned,Competitor,Competitor made better offer
64394-TAM,Male,76,Yes,Tamil Nadu,0,34,Deal 5,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.54999923706055,494.04998779296875,0,0,22.049999237060547,516.0999755859375,Churned,Dissatisfaction,Network reliability
64398-MAH,Female,43,No,Maharashtra,14,15,None,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,-4,2016.449951171875,0,0,439.6000061035156,2456.050048828125,Stayed,Others,Others
64415-AND,Female,63,Yes,Andhra Pradesh,6,30,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.69999694824219,85.69999694824219,0,0,45.810001373291016,131.50999450683594,Churned,Competitor,Competitor had better devices
64439-UTT,Female,19,No,Uttar Pradesh,13,5,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.6500015258789,301.3999938964844,0,0,194.55999755859375,495.9599914550781,Churned,Dissatisfaction,Product dissatisfaction
64452-AND,Male,60,Yes,Andhra Pradesh,11,26,Deal 1,No,No,Yes,Cable,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,53.79999923706055,3952.449951171875,0,0,0,3952.449951171875,Stayed,Others,Others
64454-PUN,Female,61,No,Punjab,8,24,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.100000381469727,370.5,0,0,459.7200012207031,830.219970703125,Stayed,Others,Others
64466-JHA,Male,45,Yes,Jharkhand,15,11,Deal 1,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.950000762939453,1303.25,0,0,1343,2646.25,Stayed,Others,Others
64494-TAM,Male,59,Yes,Tamil Nadu,1,16,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.700000762939453,730.4000244140625,0,0,539.3499755859375,1269.75,Stayed,Others,Others
64501-KAR,Male,63,No,Karnataka,8,31,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,96.75,6125.39990234375,0,0,1403.6800537109375,7529.080078125,Churned,Attitude,Attitude of service provider
64508-MAD,Male,37,No,Madhya Pradesh,9,13,Deal 4,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,48.79999923706055,664.4000244140625,0,0,298.760009765625,963.1599731445312,Stayed,Others,Others
64512-UTT,Female,49,Yes,Uttar Pradesh,12,7,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,89.4000015258789,4869.5,0,0,1907.280029296875,6776.77978515625,Stayed,Others,Others
64525-JHA,Female,70,No,Jharkhand,4,20,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,-5,164.3000030517578,0,0,223.60000610351562,387.8999938964844,Churned,Attitude,Attitude of support person
64535-TAM,Male,41,Yes,Tamil Nadu,1,11,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.25,7511.64990234375,0,0,2347.010009765625,9858.66015625,Stayed,Others,Others
64546-HAR,Male,58,Yes,Haryana,2,22,Deal 4,Yes,No,Yes,Cable,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,55,1046.5,0,30,81.69999694824219,1158.199951171875,Churned,Competitor,Competitor offered more data
64589-TAM,Female,51,No,Tamil Nadu,2,8,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.799999237060547,196.75,0,0,190.5,387.25,Stayed,Others,Others
64597-BIH,Male,53,Yes,Bihar,11,14,None,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,83.30000305175781,5894.5,37.439998626708984,0,952.1099853515625,6809.169921875,Stayed,Others,Others
64599-DEL,Female,82,No,Delhi,15,14,None,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,94.4000015258789,6126.14990234375,0,0,2490.800048828125,8616.9501953125,Stayed,Others,Others
64604-BIH,Female,51,Yes,Bihar,10,19,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.049999237060547,923.0999755859375,0,0,1082.9000244140625,2006,Stayed,Others,Others
64615-JAM,Female,54,Yes,Jammu & Kashmir,12,3,Deal 1,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,106.4000015258789,7251.89990234375,3.5899999141693115,0,1667.72998046875,8916.0400390625,Stayed,Others,Others
64617-TAM,Male,46,Yes,Tamil Nadu,6,24,Deal 4,Yes,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,66.4000015258789,831.75,0,0,392.4700012207031,1224.219970703125,Stayed,Others,Others
64635-UTT,Female,18,No,Uttar Pradesh,0,3,None,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,51,286.79998779296875,0,0,200.14999389648438,486.95001220703125,Stayed,Others,Others
64636-KAR,Female,39,Yes,Karnataka,1,11,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.6500015258789,5941.0498046875,0,0,1008.5999755859375,6949.64990234375,Stayed,Others,Others
64656-MAD,Male,63,Yes,Madhya Pradesh,0,27,Deal 1,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,75.75,5388.14990234375,0,0,3058.77001953125,8446.919921875,Stayed,Others,Others
64664-TEL,Female,56,Yes,Telangana,2,8,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,One Year,No,Credit Card,95.6500015258789,6856.9501953125,0,0,370.6199951171875,7227.56982421875,Stayed,Others,Others
64668-JAM,Male,38,No,Jammu & Kashmir,1,35,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.399999618530273,578.5,0,0,278.1000061035156,856.5999755859375,Stayed,Others,Others
64674-PUN,Male,29,Yes,Punjab,11,3,Deal 3,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,53.79999923706055,1389.8499755859375,0,0,1119.9599609375,2509.81005859375,Stayed,Others,Others
64694-DEL,Male,66,Yes,Delhi,3,21,None,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,86.5,5882.75,0,0,782,6664.75,Stayed,Others,Others
64722-WES,Female,81,Yes,West Bengal,8,2,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.69999694824219,4541.2001953125,46.63999938964844,0,2259.06005859375,6753.6201171875,Churned,Dissatisfaction,Product dissatisfaction
64740-JHA,Female,57,Yes,Jharkhand,1,6,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,76.9000015258789,5023,0,0,86.36000061035156,5109.35986328125,Stayed,Others,Others
64753-ASS,Female,27,No,Assam,9,34,Deal 5,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.6500015258789,703.5499877929688,0,0,327.8699951171875,1031.4200439453125,Churned,Competitor,Competitor made better offer
64773-DEL,Female,22,Yes,Delhi,1,8,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,75.05000305175781,75.05000305175781,0,0,32.86000061035156,107.91000366210938,Churned,Competitor,Competitor made better offer
64780-JAM,Male,76,Yes,Jammu & Kashmir,12,24,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.950000762939453,214.75,0,0,324.94000244140625,539.6900024414062,Churned,Competitor,Competitor made better offer
64819-UTT,Female,30,Yes,Uttar Pradesh,12,31,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,74.25,4859.25,0,0,2497.43994140625,7356.68994140625,Stayed,Others,Others
64847-TAM,Female,76,No,Tamil Nadu,11,17,None,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,99.19999694824219,4062.199951171875,0,0,790.4000244140625,4852.60009765625,Churned,Other,Moved
64852-HAR,Female,47,No,Haryana,5,22,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.299999237060547,20.299999237060547,0,0,26.3700008392334,46.66999816894531,Churned,Price,Long distance charges
64865-KAR,Female,23,No,Karnataka,10,3,None,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,75.3499984741211,4729.2998046875,0,0,1756.800048828125,6486.10009765625,Stayed,Others,Others
64904-TAM,Female,67,No,Tamil Nadu,7,19,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,89.8499984741211,4287.2001953125,0,0,2338.280029296875,6625.47998046875,Stayed,Others,Others
64905-UTT,Female,64,No,Uttar Pradesh,11,27,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.30000305175781,1275.6500244140625,0,0,203.52000427246094,1479.1700439453125,Stayed,Others,Others
64910-ODI,Female,76,Yes,Odisha,6,7,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.80000305175781,88.80000305175781,0,10,49.599998474121094,148.39999389648438,Churned,Competitor,Competitor made better offer
64910-PUN,Female,47,Yes,Punjab,12,30,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,70.9000015258789,4911.35009765625,49.369998931884766,0,1863.8800048828125,6725.85986328125,Stayed,Others,Others
64929-HAR,Female,30,Yes,Haryana,15,28,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,535.3499755859375,0,0,730.52001953125,1265.8699951171875,Stayed,Others,Others
